distance,confidence,lat,lon
13185,100,33.7245048,-118.274845
13233,100,33.7245036,-118.2748436
13137,100,33.724503,-118.2748437
13143,100,33.7245026,-118.2748441
13117,100,33.7245023,-118.2748435
13275,100,33.7245025,-118.2748412
13246,100,33.724503,-118.2748396
13414,100,33.7245037,-118.2748386
13234,100,33.7245045,-118.2748383
13151,100,33.724505,-118.2748387
13205,100,33.7245055,-118.2748388
13080,100,33.7245067,-118.2748393
13197,100,33.7245076,-118.2748397
13146,100,33.7245094,-118.2748392
13162,100,33.7245104,-118.2748385
13022,100,33.7245112,-118.2748384
13039,100,33.7245116,-118.274839
13052,100,33.7245119,-118.2748399
13084,100,33.7245125,-118.2748405
13051,100,33.7245128,-118.2748417
13026,100,33.7245133,-118.2748427
13135,100,33.7245142,-118.2748453
13007,100,33.7245148,-118.2748477
13114,100,33.7245156,-118.27485
12973,100,33.7245169,-118.2748509
13056,100,33.7245181,-118.2748516
12893,100,33.7245194,-118.2748525
13042,100,33.7245201,-118.2748537
13030,100,33.7245204,-118.2748546
12908,100,33.7245211,-118.2748551
12913,100,33.7245217,-118.274855
13030,100,33.7245221,-118.2748552
13059,100,33.7245223,-118.2748557
12826,100,33.7245229,-118.2748568
12999,100,33.7245233,-118.2748581
12593,100,33.7245238,-118.2748585
12707,100,33.7245246,-118.274858
12739,100,33.7245258,-118.2748582
12924,100,33.7245264,-118.2748587
12628,100,33.724527,-118.2748587
12815,100,33.7245279,-118.274858
12678,100,33.7245293,-118.2748566
12968,100,33.7245304,-118.2748558
12495,100,33.7245311,-118.2748555
12821,100,33.7245323,-118.2748545
12700,100,33.7245337,-118.2748538
12722,100,33.7245346,-118.2748531
12528,100,33.7245355,-118.2748529
12639,100,33.7245361,-118.2748526
12684,100,33.7245369,-118.2748521
12364,100,33.7245376,-118.2748527
12548,100,33.7245379,-118.2748535
12645,100,33.7245386,-118.2748542
12363,100,33.7245393,-118.274855
12553,100,33.7245403,-118.2748563
12327,100,33.7245412,-118.274858
12434,100,33.7245421,-118.2748595
12512,100,33.7245441,-118.2748601
12751,100,33.7245451,-118.2748605
12508,100,33.7245456,-118.2748612
12604,100,33.7245464,-118.2748605
12313,100,33.7245473,-118.2748601
12264,100,33.7245482,-118.2748614
12182,100,33.7245485,-118.2748626
12273,100,33.7245486,-118.274863
12528,100,33.7245491,-118.2748621
12182,100,33.7245491,-118.2748613
12289,100,33.7245492,-118.2748613
12221,100,33.7245499,-118.2748597
12331,100,33.7245503,-118.2748571
12498,100,33.7245504,-118.2748556
12173,100,33.7245502,-118.2748547
12287,100,33.7245506,-118.2748537
12378,100,33.7245509,-118.2748522
12517,100,33.7245508,-118.2748511
12342,100,33.7245506,-118.2748502
12544,100,33.7245502,-118.2748501
12457,100,33.7245497,-118.2748502
12526,100,33.7245488,-118.2748497
12497,100,33.7245478,-118.2748496
12331,100,33.7245473,-118.2748498
12376,100,33.724547,-118.2748508
12629,100,33.7245472,-118.2748518
12587,100,33.7245477,-118.2748536
12532,100,33.7245475,-118.2748541
12826,100,33.724547,-118.2748534
12367,100,33.7245463,-118.2748522
12230,100,33.7245458,-118.2748513
12307,100,33.7245459,-118.2748511
12403,100,33.7245468,-118.2748534
12455,100,33.7245476,-118.2748552
12403,100,33.7245481,-118.2748573
12443,100,33.7245481,-118.2748588
12469,100,33.724548,-118.2748595
12374,100,33.7245484,-118.2748596
12259,100,33.7245489,-118.274859
12387,100,33.7245496,-118.274858
12338,100,33.7245496,-118.274857
12315,100,33.7245492,-118.2748561
12334,100,33.7245485,-118.2748556
12402,100,33.724548,-118.2748553
12443,100,33.7245478,-118.2748555
12679,100,33.7245474,-118.2748553
12408,100,33.7245479,-118.2748552
12617,100,33.7245488,-118.2748553
12331,100,33.7245489,-118.2748555
12109,100,33.7245492,-118.2748557
12308,100,33.7245498,-118.2748566
12269,100,33.7245503,-118.2748576
12453,100,33.7245508,-118.2748582
12412,100,33.724552,-118.2748589
12620,100,33.7245534,-118.2748599
12372,100,33.7245553,-118.2748619
12265,100,33.7245564,-118.2748633
12554,100,33.7245576,-118.2748648
12330,100,33.7245588,-118.2748662
12508,100,33.7245587,-118.2748726
12766,100,33.7245537,-118.2748834
13303,100,33.7245461,-118.2748916
13349,100,33.7245408,-118.274896
13577,100,33.724537,-118.2748996
13572,100,33.7245348,-118.274903
13695,100,33.7245326,-118.2749077
13770,100,33.7245314,-118.2749124
13763,100,33.7245274,-118.2749192
13787,100,33.7245144,-118.2749239
13684,95,33.7245016,-118.2749239
13748,90,33.7244907,-118.2749257
13682,85,33.7244792,-118.2749325
13860,90,33.7244726,-118.2749407
13743,100,33.7244677,-118.2749534
13811,100,33.7244651,-118.2749669
13810,100,33.7244639,-118.2749776
13754,100,33.7244628,-118.2749901
13747,100,33.7244622,-118.2749985
13629,100,33.7244617,-118.2750098
13896,100,33.7244614,-118.2750212
13760,100,33.7244613,-118.2750277
13758,100,33.7244614,-118.2750344
13631,100,33.7244619,-118.2750403
13669,100,33.7244626,-118.2750455
13703,100,33.7244633,-118.2750509
13766,100,33.7244636,-118.2750548
13623,100,33.7244645,-118.2750603
13756,100,33.7244662,-118.2750658
13768,100,33.7244674,-118.2750702
13760,100,33.7244686,-118.275075
13754,100,33.7244698,-118.2750785
13830,100,33.7244718,-118.2750835
13782,100,33.7244735,-118.2750883
13791,100,33.7244756,-118.2750922
13885,100,33.7244781,-118.2750957
13732,100,33.724481,-118.2751001
13706,100,33.724483,-118.275104
13752,100,33.7244857,-118.2751082
13768,100,33.7244881,-118.2751121
13774,100,33.7244916,-118.275117
13768,100,33.7244946,-118.2751204
13651,100,33.7244983,-118.2751235
13715,100,33.7245024,-118.2751262
13647,100,33.7245055,-118.2751281
13706,100,33.7245092,-118.2751304
13687,100,33.7245128,-118.2751334
13590,100,33.7245159,-118.2751362
13649,100,33.7245196,-118.2751395
13660,100,33.7245229,-118.2751431
13766,100,33.7245259,-118.2751462
13590,100,33.7245291,-118.2751499
13607,100,33.724532,-118.2751526
13593,100,33.7245355,-118.2751563
13581,100,33.7245389,-118.2751592
13544,100,33.7245427,-118.2751625
13530,100,33.7245463,-118.2751654
13615,100,33.7245492,-118.2751672
13446,100,33.7245528,-118.2751696
13584,100,33.7245569,-118.2751715
13620,100,33.7245603,-118.275173
13718,100,33.7245645,-118.2751742
13600,100,33.7245679,-118.2751756
13747,100,33.7245718,-118.2751771
13747,100,33.7245756,-118.2751786
13590,100,33.7245788,-118.2751796
13657,100,33.7245827,-118.2751807
13568,100,33.7245867,-118.275182
13692,100,33.7245899,-118.2751829
13574,100,33.7245935,-118.2751839
13602,100,33.7245961,-118.2751847
13574,100,33.7245997,-118.2751855
13505,100,33.7246032,-118.2751862
13483,100,33.7246065,-118.2751854
13503,100,33.7246104,-118.2751844
13485,100,33.7246136,-118.2751856
13457,100,33.7246163,-118.2751937
13576,100,33.7246111,-118.2752047
13445,100,33.7246032,-118.2752099
13722,100,33.7245912,-118.2752152
13552,100,33.7245812,-118.2752194
13617,100,33.7245689,-118.2752251
13578,100,33.7245578,-118.2752335
13667,100,33.7245519,-118.2752416
13505,100,33.7245478,-118.2752535
13473,100,33.7245462,-118.2752665
13525,100,33.7245447,-118.275278
13514,100,33.7245432,-118.2752923
13573,100,33.7245418,-118.2753067
13649,100,33.7245397,-118.2753191
13691,100,33.724537,-118.2753336
13613,100,33.7245342,-118.2753441
13628,100,33.7245295,-118.2753575
13588,100,33.7245252,-118.275367
13486,100,33.7245206,-118.2753782
13386,100,33.7245127,-118.2753884
13384,100,33.7245055,-118.2753961
13428,100,33.7244964,-118.2754063
13347,100,33.724487,-118.2754167
13308,100,33.7244799,-118.2754248
13181,100,33.7244719,-118.2754348
13238,100,33.7244653,-118.2754442
13099,100,33.7244582,-118.2754561
13063,100,33.7244521,-118.2754691
13043,100,33.7244484,-118.2754793
12910,100,33.724444,-118.2754934
12932,100,33.7244405,-118.2755076
12897,100,33.7244374,-118.2755195
12981,100,33.7244335,-118.2755334
13003,100,33.7244308,-118.2755432
13114,100,33.724428,-118.2755562
13055,100,33.7244248,-118.2755692
13038,100,33.7244208,-118.2755794
13139,100,33.7244145,-118.2755916
13204,100,33.724408,-118.2756008
13230,100,33.7243994,-118.2756119
13189,100,33.7243901,-118.2756227
13201,100,33.7243834,-118.2756309
13204,100,33.7243748,-118.2756421
13304,100,33.7243679,-118.2756512
13518,100,33.7243603,-118.2756628
13561,100,33.7243534,-118.2756747
13581,100,33.7243481,-118.2756838
13681,100,33.7243415,-118.2756969
13810,100,33.7243365,-118.2757081
13964,100,33.7243316,-118.2757214
13821,100,33.7243275,-118.2757343
13841,100,33.7243244,-118.275745
13743,100,33.7243199,-118.2757583
13738,100,33.7243152,-118.2757719
13573,100,33.7243116,-118.2757823
13541,100,33.724308,-118.2757947
13372,100,33.7243063,-118.2758009
13387,100,33.7243028,-118.2758064
13422,100,33.724298,-118.27581
13341,100,33.7242939,-118.2758112
13510,100,33.7242893,-118.2758049
13481,100,33.7242903,-118.2757918
13653,100,33.724296,-118.2757825
13593,100,33.7243019,-118.275775
13608,100,33.7243085,-118.2757666
13853,100,33.7243169,-118.2757567
13722,100,33.7243249,-118.2757457
13831,100,33.7243293,-118.2757364
13917,100,33.7243325,-118.2757226
13691,100,33.7243331,-118.2757106
13676,100,33.7243326,-118.2756957
13569,100,33.7243321,-118.2756807
13649,100,33.7243317,-118.2756693
13532,100,33.7243313,-118.2756539
13411,100,33.7243308,-118.2756418
13366,100,33.7243321,-118.2756276
13296,100,33.7243351,-118.2756139
13297,100,33.7243384,-118.2756031
13240,100,33.724342,-118.275592
13190,100,33.7243459,-118.2755815
13150,100,33.7243494,-118.2755724
13058,100,33.7243547,-118.2755599
13121,100,33.7243591,-118.2755505
13054,100,33.7243634,-118.2755403
13197,100,33.7243674,-118.2755328
13079,100,33.7243705,-118.2755276
13086,100,33.7243725,-118.2755228
12999,100,33.7243716,-118.2755153
13048,100,33.7243714,-118.2755078
13094,100,33.7243697,-118.2755004
13007,100,33.7243677,-118.275496
13206,100,33.724367,-118.2754907
13236,100,33.7243703,-118.2754824
13276,100,33.7243741,-118.2754743
13257,100,33.7243802,-118.2754611
13366,100,33.7243853,-118.2754499
13371,100,33.724392,-118.275437
13506,100,33.724399,-118.2754221
13799,100,33.7244028,-118.2754121
13577,100,33.724406,-118.2753986
13754,100,33.7244065,-118.2753868
13627,100,33.7244061,-118.2753754
13669,100,33.724405,-118.2753618
13573,100,33.7244038,-118.2753503
13554,100,33.7244035,-118.275335
13689,100,33.724405,-118.2753187
13778,100,33.724407,-118.2753078
13738,100,33.7244103,-118.2752931
13886,100,33.7244139,-118.2752782
13929,100,33.7244179,-118.2752662
14088,100,33.7244224,-118.275253
14029,100,33.7244259,-118.275244
13941,100,33.7244307,-118.2752306
14023,100,33.7244336,-118.2752226
14047,100,33.7244351,-118.2752184
14044,100,33.7244361,-118.2752145
13944,100,33.7244373,-118.2752109
13909,100,33.7244395,-118.2752052
13890,100,33.7244426,-118.2751977
13861,100,33.7244442,-118.2751926
13900,100,33.7244463,-118.2751848
13934,100,33.7244484,-118.2751767
13806,100,33.7244499,-118.2751708
13763,100,33.724452,-118.2751631
13748,100,33.7244529,-118.2751574
13920,100,33.7244545,-118.2751491
13795,100,33.7244552,-118.2751431
13744,100,33.7244562,-118.2751361
13794,100,33.7244558,-118.2751312
13688,100,33.7244559,-118.2751263
13720,100,33.7244552,-118.2751213
13767,100,33.7244551,-118.2751149
13764,100,33.724456,-118.2751087
13759,100,33.724457,-118.2750994
13857,100,33.7244584,-118.2750906
13949,100,33.72446,-118.2750805
13763,100,33.7244607,-118.2750711
13842,100,33.7244611,-118.2750637
13814,100,33.7244623,-118.2750538
13818,100,33.7244626,-118.2750461
13916,100,33.7244631,-118.2750356
13793,100,33.7244639,-118.2750238
13789,100,33.7244642,-118.275014
13631,100,33.7244653,-118.2750022
13475,100,33.7244658,-118.2749922
13843,95,33.7244655,-118.2749859
13783,85,33.7244646,-118.2749787
13915,80,33.7244643,-118.2749731
13799,85,33.7244633,-118.2749659
13707,100,33.7244622,-118.2749582
13698,85,33.7244612,-118.2749527
13747,75,33.7244597,-118.2749449
7474,60,33.7244584,-118.2749388
7926,75,33.7244572,-118.2749318
7557,85,33.7244559,-118.2749248
7077,90,33.7244548,-118.2749194
6634,80,33.7244539,-118.274913
6227,80,33.7244523,-118.2749065
5824,70,33.7244509,-118.2749017
5612,90,33.724448,-118.2748965
5417,100,33.7244459,-118.2748918
4962,100,33.7244448,-118.2748862
4440,95,33.7244453,-118.2748818
4064,75,33.7244506,-118.2748805
4609,80,33.7244587,-118.2748904
5864,90,33.7244598,-118.2749013
6897,90,33.7244607,-118.2749126
7953,90,33.7244643,-118.2749251
14663,60,33.7244708,-118.2749342
13676,100,33.7244796,-118.2749409
13765,90,33.724486,-118.2749428
13712,90,33.7244896,-118.2749415
13681,100,33.7244941,-118.2749404
13823,100,33.7244981,-118.274941
13643,100,33.7245002,-118.2749517
13612,100,33.7244945,-118.2749636
13740,100,33.72449,-118.2749728
13774,100,33.724484,-118.2749849
13734,100,33.7244776,-118.2749966
13869,100,33.7244737,-118.2750072
13775,100,33.7244725,-118.2750205
13748,100,33.7244724,-118.2750321
13687,100,33.7244725,-118.2750458
13748,100,33.7244725,-118.2750561
13754,100,33.7244717,-118.2750709
13762,100,33.7244701,-118.275086
13892,100,33.724468,-118.2751004
13818,100,33.724466,-118.2751123
13917,100,33.7244637,-118.2751262
13987,100,33.7244625,-118.2751356
14009,100,33.72446,-118.2751478
14021,100,33.7244561,-118.2751592
14029,100,33.7244514,-118.275169
13997,100,33.7244443,-118.2751816
13795,100,33.724438,-118.2751919
13782,100,33.7244321,-118.2752047
13774,100,33.7244291,-118.2752178
13730,100,33.7244292,-118.2752276
13664,100,33.7244293,-118.2752405
13668,100,33.7244284,-118.2752516
13581,100,33.7244259,-118.2752658
13489,100,33.7244225,-118.2752795
13655,100,33.7244208,-118.2752898
13562,100,33.7244171,-118.275304
13628,100,33.7244135,-118.2753157
13661,100,33.7244086,-118.2753296
13497,100,33.7244051,-118.2753428
13249,100,33.7244031,-118.2753535
13286,100,33.7244015,-118.2753659
13313,100,33.7243995,-118.2753755
13312,100,33.724397,-118.2753884
13147,100,33.7243949,-118.2754009
13043,100,33.7243924,-118.2754114
13040,100,33.7243878,-118.2754249
12957,100,33.7243833,-118.2754391
12957,100,33.7243798,-118.2754496
12979,100,33.7243765,-118.2754633
12999,100,33.7243739,-118.2754747
13079,100,33.7243705,-118.2754884
13092,100,33.7243675,-118.2755025
13154,100,33.7243651,-118.2755141
13147,100,33.7243622,-118.2755281
13173,100,33.7243589,-118.2755421
13240,100,33.7243562,-118.2755532
13162,100,33.7243523,-118.2755684
13344,100,33.7243492,-118.2755808
13356,100,33.724346,-118.2755959
13356,100,33.724343,-118.2756107
13360,100,33.7243408,-118.2756217
13621,100,33.7243378,-118.2756364
13584,100,33.7243354,-118.2756484
13644,100,33.724332,-118.2756631
13778,100,33.7243282,-118.2756782
13677,100,33.7243255,-118.2756907
13829,100,33.7243219,-118.2757055
13894,100,33.7243188,-118.2757202
13863,100,33.7243167,-118.275731
13743,100,33.7243147,-118.2757447
13759,100,33.724313,-118.2757562
13624,100,33.7243104,-118.2757699
13561,100,33.7243078,-118.2757813
13661,100,33.7243071,-118.2757876
13487,100,33.7243058,-118.2757946
13424,100,33.7243027,-118.275799
13355,100,33.7242992,-118.2758029
13487,100,33.7242937,-118.2758065
13489,100,33.7242884,-118.2758016
13683,100,33.7242905,-118.2757885
13700,100,33.7242984,-118.275781
13631,95,33.7243053,-118.2757734
13706,95,33.724315,-118.2757631
13663,100,33.7243219,-118.2757534
13894,100,33.7243275,-118.2757405
13818,100,33.7243302,-118.2757263
13865,100,33.7243294,-118.2757154
13714,100,33.7243271,-118.2757003
13692,100,33.7243256,-118.2756879
13530,100,33.7243244,-118.275673
13531,100,33.7243262,-118.275659
13584,100,33.7243301,-118.2756473
13415,100,33.7243355,-118.2756338
13327,100,33.7243399,-118.275624
13296,100,33.7243453,-118.2756106
13228,100,33.7243507,-118.2755975
13212,100,33.7243546,-118.2755867
13129,100,33.7243598,-118.2755734
13056,100,33.7243643,-118.2755594
13001,100,33.7243667,-118.2755481
13173,100,33.7243697,-118.2755326
13100,100,33.7243723,-118.2755196
13058,100,33.7243737,-118.275505
13056,100,33.7243752,-118.2754908
13078,100,33.7243756,-118.2754809
12936,100,33.7243769,-118.2754667
12992,100,33.7243781,-118.2754537
13032,100,33.7243794,-118.2754439
13062,100,33.7243814,-118.2754325
13198,100,33.7243846,-118.2754226
13253,100,33.7243896,-118.2754102
13281,100,33.7243929,-118.2754002
13374,100,33.7243975,-118.2753867
13509,100,33.7244018,-118.2753724
13447,100,33.7244052,-118.2753605
13624,100,33.7244088,-118.2753463
13684,100,33.7244123,-118.2753315
13552,100,33.7244149,-118.2753194
13600,100,33.7244176,-118.2753056
13620,100,33.7244208,-118.275292
13732,100,33.7244237,-118.2752817
13617,100,33.7244266,-118.2752675
13622,100,33.7244285,-118.2752571
13884,100,33.7244301,-118.2752452
13751,100,33.724431,-118.275235
13910,100,33.7244319,-118.2752273
13837,100,33.7244343,-118.2752153
13995,100,33.7244362,-118.2752069
14347,100,33.7244391,-118.2751959
14084,100,33.724443,-118.2751829
14032,100,33.7244471,-118.2751702
13968,100,33.7244518,-118.2751548
13992,100,33.7244561,-118.2751395
13924,100,33.7244585,-118.2751303
13866,100,33.7244605,-118.2751218
13972,100,33.7244616,-118.2751168
13788,100,33.7244643,-118.2751042
13625,100,33.7244688,-118.2750866
13671,100,33.7244729,-118.2750715
13734,100,33.7244796,-118.2750507
13787,100,33.7244859,-118.2750305
13796,100,33.7244911,-118.2750151
13679,100,33.7244973,-118.2749976
13564,100,33.7245021,-118.2749824
13724,100,33.7245066,-118.2749634
13676,100,33.7245111,-118.2749452
13806,95,33.7245171,-118.274934
13888,95,33.7245283,-118.2749219
13738,100,33.7245399,-118.2749155
13431,100,33.7245541,-118.2749124
13311,100,33.7245644,-118.2749151
13395,100,33.7245776,-118.2749237
13478,100,33.72459,-118.2749308
13498,100,33.7246002,-118.2749362
13529,100,33.7246135,-118.2749403
13304,100,33.7246267,-118.2749378
13050,100,33.7246369,-118.2749312
12536,100,33.7246493,-118.2749238
12328,100,33.724659,-118.2749181
12103,100,33.7246731,-118.2749109
12023,100,33.7246849,-118.2749073
11862,100,33.7246939,-118.2749035
11765,100,33.7247023,-118.2748944
11661,100,33.724707,-118.2748823
11500,100,33.724707,-118.2748722
11605,100,33.7247026,-118.2748625
11201,100,33.7246995,-118.2748556
11220,100,33.7246979,-118.2748492
11015,100,33.7247007,-118.2748472
10737,100,33.7247022,-118.2748577
10486,100,33.7247016,-118.274875
10273,100,33.7247016,-118.2748752
10239,100,33.7247042,-118.2748668
10164,100,33.7247082,-118.2748571
10028,100,33.7247122,-118.2748519
10040,100,33.7247183,-118.2748499
9995,100,33.7247245,-118.2748517
10133,100,33.724729,-118.2748558
10058,100,33.7247354,-118.2748593
10031,95,33.7247415,-118.2748595
9954,95,33.724749,-118.2748597
9998,100,33.724758,-118.2748595
9729,100,33.7247655,-118.2748587
9616,100,33.724774,-118.2748581
9600,100,33.7247797,-118.2748581
9691,100,33.7247876,-118.2748588
9401,100,33.7247949,-118.2748602
9530,95,33.7248027,-118.2748603
9179,85,33.7248118,-118.2748612
9460,90,33.7248214,-118.2748634
9099,90,33.7248289,-118.2748655
9156,85,33.7248379,-118.2748695
1764,30,33.7248444,-118.2748734
9689,35,33.7248532,-118.2748777
9024,100,33.7248606,-118.2748826
