distance,confidence,lat,lon
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,0.0,0.0
146,100,33.7245917,-118.2745834
146,100,33.7245911,-118.2745848
146,100,33.72459,-118.2745863
146,100,33.7245887,-118.274587
146,100,33.7245877,-118.2745874
146,100,33.7245866,-118.2745881
146,100,33.7245861,-118.2745881
146,100,33.7245858,-118.2745882
146,100,33.7245855,-118.2745881
146,100,33.7245854,-118.2745878
146,100,33.7245851,-118.274587
146,100,33.7245845,-118.2745878
146,100,33.7245835,-118.2745905
146,100,33.7245822,-118.2745934
146,100,33.724581,-118.2745954
146,100,33.7245795,-118.2745987
146,100,33.7245782,-118.2746014
146,100,33.7245772,-118.274603
146,100,33.7245763,-118.2746041
146,100,33.724576,-118.2746047
146,100,33.7245759,-118.2746048
146,100,33.7245757,-118.2746038
146,100,33.7245755,-118.2746034
146,100,33.7245754,-118.2746043
146,100,33.7245751,-118.2746059
146,100,33.7245746,-118.2746074
146,100,33.7245739,-118.2746094
146,100,33.7245736,-118.2746107
146,100,33.7245732,-118.2746104
146,100,33.724573,-118.2746108
146,100,33.7245728,-118.2746116
146,100,33.7245729,-118.2746123
146,100,33.7245729,-118.2746119
146,100,33.724573,-118.2746108
146,100,33.7245729,-118.2746105
146,100,33.7245729,-118.2746099
146,100,33.7245732,-118.2746092
146,100,33.7245734,-118.2746092
146,100,33.7245732,-118.2746097
146,100,33.7245729,-118.2746103
146,100,33.7245728,-118.2746111
146,100,33.7245725,-118.2746131
146,100,33.7245723,-118.2746148
146,100,33.7245721,-118.2746152
146,100,33.7245722,-118.2746149
146,100,33.7245721,-118.2746145
146,100,33.7245723,-118.2746142
146,100,33.7245724,-118.2746134
146,100,33.7245723,-118.2746136
146,100,33.7245721,-118.274614
146,100,33.7245723,-118.2746136
146,100,33.7245726,-118.2746132
146,100,33.7245731,-118.2746123
146,100,33.7245736,-118.2746113
146,100,33.7245745,-118.2746098
146,100,33.724575,-118.2746087
146,100,33.7245752,-118.274609
146,100,33.7245753,-118.2746102
146,100,33.7245756,-118.2746105
146,100,33.7245759,-118.2746103
146,100,33.7245762,-118.2746103
146,100,33.7245761,-118.27461
146,100,33.7245767,-118.2746068
146,100,33.724577,-118.2746056
146,100,33.7245777,-118.2746069
146,100,33.7245785,-118.2746078
146,100,33.7245792,-118.2746078
146,100,33.7245801,-118.2746073
146,100,33.7245809,-118.2746069
146,100,33.724582,-118.2746082
146,100,33.7245834,-118.2746099
146,100,33.7245844,-118.274612
146,100,33.7245849,-118.2746165
146,100,33.7245855,-118.2746188
146,100,33.7245856,-118.274621
146,100,33.7245864,-118.2746232
146,100,33.7245868,-118.2746244
146,100,33.7245873,-118.2746245
146,100,33.7245878,-118.274624
146,100,33.7245881,-118.2746232
146,100,33.7245886,-118.274622
146,100,33.724589,-118.2746202
146,100,33.7245896,-118.2746169
146,100,33.72459,-118.2746137
146,100,33.7245906,-118.2746114
146,100,33.7245917,-118.2746099
146,100,33.7245926,-118.2746085
146,100,33.724593,-118.2746082
146,100,33.7245932,-118.2746082
146,100,33.7245938,-118.274607
146,100,33.7245944,-118.2746063
146,100,33.7245948,-118.2746073
146,100,33.7245951,-118.274612
146,100,33.724596,-118.2746176
146,100,33.7245966,-118.27462
146,100,33.7245963,-118.2746231
146,100,33.7245959,-118.2746267
146,100,33.7245959,-118.2746313
146,100,33.7245959,-118.2746374
146,100,33.7245957,-118.2746428
146,100,33.7245954,-118.2746467
146,100,33.7245947,-118.2746521
146,100,33.7245935,-118.2746567
146,100,33.7245926,-118.2746602
146,100,33.7245915,-118.2746637
146,100,33.7245911,-118.2746638
146,100,33.7245907,-118.2746622
146,100,33.7245904,-118.2746603
146,100,33.7245899,-118.2746558
146,100,33.7245897,-118.2746489
146,100,33.7245896,-118.274645
146,100,33.724589,-118.274642
146,100,33.7245893,-118.2746401
146,100,33.7245893,-118.2746388
146,100,33.7245899,-118.2746365
146,100,33.7245908,-118.2746339
146,100,33.7245916,-118.2746323
146,100,33.7245926,-118.2746323
146,100,33.7245935,-118.2746318
146,100,33.7245946,-118.274631
146,100,33.724595,-118.2746308
146,100,33.7245958,-118.2746306
146,100,33.724596,-118.2746294
146,100,33.7245962,-118.2746275
146,100,33.7245964,-118.2746254
146,100,33.7245963,-118.2746245
146,100,33.7245957,-118.2746257
146,100,33.7245946,-118.2746272
146,100,33.7245941,-118.2746276
146,100,33.7245931,-118.2746291
146,100,33.7245923,-118.27463
146,100,33.724592,-118.274631
146,100,33.7245915,-118.2746336
146,100,33.7245912,-118.2746345
146,100,33.7245914,-118.2746321
146,100,33.724592,-118.2746292
146,100,33.7245927,-118.274625
146,100,33.7245938,-118.2746207
146,100,33.7245945,-118.2746179
146,100,33.7245948,-118.274617
146,100,33.7245955,-118.2746159
146,100,33.7245965,-118.2746163
146,100,33.724598,-118.2746168
146,100,33.7245994,-118.2746171
146,100,33.7246004,-118.2746183
146,100,33.7246015,-118.2746195
146,100,33.7246021,-118.2746187
146,100,33.7246022,-118.2746195
146,100,33.7246021,-118.2746216
146,100,33.7246019,-118.2746235
146,100,33.7246014,-118.2746304
146,100,33.7246012,-118.2746408
146,100,33.7246014,-118.2746463
146,100,33.7246015,-118.2746512
146,100,33.7246013,-118.2746538
146,100,33.7246011,-118.2746551
146,100,33.7246006,-118.2746547
146,100,33.7246005,-118.2746528
146,100,33.7246006,-118.2746491
146,100,33.7246007,-118.2746459
146,100,33.7246011,-118.2746437
146,100,33.7246025,-118.2746417
146,100,33.7246036,-118.2746407
146,100,33.7246044,-118.27464
146,100,33.724605,-118.2746395
146,100,33.7246052,-118.2746393
146,100,33.7246055,-118.2746405
146,100,33.724606,-118.2746414
146,100,33.7246068,-118.2746421
146,100,33.7246069,-118.2746444
146,100,33.7246063,-118.2746487
146,100,33.724606,-118.2746525
146,100,33.7246057,-118.2746542
146,100,33.7246055,-118.2746561
146,100,33.7246055,-118.2746581
146,100,33.7246051,-118.2746608
146,100,33.7246045,-118.274664
146,100,33.7246038,-118.2746665
146,100,33.7246033,-118.2746677
146,100,33.7246027,-118.2746695
146,100,33.7246019,-118.2746703
146,100,33.7246013,-118.2746692
146,100,33.7246001,-118.2746673
146,100,33.7245992,-118.2746659
146,100,33.7245975,-118.2746658
146,100,33.7245953,-118.2746672
146,100,33.7245939,-118.2746685
146,100,33.7245927,-118.274669
146,100,33.7245923,-118.2746694
146,100,33.7245923,-118.2746696
146,100,33.7245924,-118.2746698
146,100,33.7245923,-118.2746703
146,100,33.724592,-118.2746709
146,100,33.7245919,-118.2746708
146,100,33.7245918,-118.2746701
146,100,33.7245917,-118.2746695
146,100,33.7245919,-118.2746689
146,100,33.7245919,-118.2746687
146,100,33.7245921,-118.2746686
146,100,33.7245926,-118.2746675
146,100,33.7245931,-118.274667
146,100,33.7245935,-118.2746666
146,100,33.7245937,-118.2746666
146,100,33.7245939,-118.2746663
146,100,33.7245941,-118.2746652
146,100,33.7245941,-118.2746639
146,100,33.724594,-118.2746624
146,100,33.7245941,-118.2746609
146,100,33.7245945,-118.2746586
146,100,33.7245948,-118.2746565
146,100,33.7245953,-118.2746541
146,100,33.7245957,-118.2746513
146,100,33.7245957,-118.2746494
146,100,33.7245957,-118.2746467
146,100,33.7245955,-118.2746446
146,100,33.7245954,-118.2746424
146,100,33.7245958,-118.2746401
146,100,33.7245965,-118.2746378
146,100,33.7245976,-118.2746353
146,100,33.7245983,-118.2746336
146,100,33.7245993,-118.2746316
146,100,33.7246,-118.2746296
146,100,33.7246,-118.2746284
146,100,33.7245995,-118.2746269
146,100,33.7245992,-118.2746261
146,100,33.7245985,-118.2746243
146,100,33.7245984,-118.2746218
146,100,33.7245984,-118.2746197
146,100,33.7245984,-118.2746174
146,100,33.7245988,-118.2746157
146,100,33.724599,-118.2746143
146,100,33.7245989,-118.2746141
146,100,33.7245986,-118.2746139
146,100,33.7245987,-118.2746127
146,100,33.7245981,-118.2746121
146,100,33.7245978,-118.2746113
146,100,33.7245976,-118.2746096
146,100,33.724598,-118.274607
146,100,33.7245985,-118.2746048
146,100,33.7245985,-118.2746032
146,100,33.7245988,-118.2746019
146,100,33.7245992,-118.2746005
146,100,33.724599,-118.2746004
146,100,33.7245986,-118.2746001
146,100,33.724598,-118.2746001
146,100,33.7245979,-118.2745996
146,100,33.7245983,-118.2745988
146,100,33.7245987,-118.2745984
146,100,33.7245988,-118.2745984
146,100,33.724599,-118.2745971
146,100,33.7245994,-118.2745964
146,100,33.7245993,-118.2745963
146,100,33.7245995,-118.2745951
146,100,33.7246001,-118.2745941
146,100,33.7246006,-118.2745921
146,100,33.7246011,-118.2745905
146,100,33.7246015,-118.274589
146,100,33.7246017,-118.2745889
146,100,33.7246015,-118.2745903
146,100,33.7246018,-118.2745919
146,100,33.7246021,-118.2745926
146,100,33.7246022,-118.2745918
146,100,33.724602,-118.2745896
146,100,33.7246011,-118.2745888
146,100,33.7246,-118.2745895
146,100,33.7245988,-118.2745908
146,100,33.7245979,-118.2745919
146,100,33.7245972,-118.2745923
146,100,33.7245963,-118.2745923
146,100,33.7245956,-118.2745929
146,100,33.7245948,-118.2745944
146,100,33.7245943,-118.2745959
146,100,33.7245942,-118.2745974
146,100,33.724594,-118.2745995
146,100,33.7245935,-118.274602
146,100,33.7245935,-118.274603
146,100,33.7245937,-118.2746022
146,100,33.7245937,-118.2746023
146,100,33.7245936,-118.2746029
146,100,33.7245934,-118.2746032
146,100,33.7245931,-118.2746032
146,100,33.7245924,-118.2746059
146,100,33.7245919,-118.2746089
146,100,33.7245922,-118.2746121
146,100,33.7245925,-118.2746138
146,100,33.7245925,-118.2746154
146,100,33.7245922,-118.2746163
146,100,33.724592,-118.274616
146,100,33.7245915,-118.2746156
146,100,33.7245905,-118.2746164
146,100,33.7245899,-118.2746168
146,100,33.7245891,-118.2746192
146,100,33.7245889,-118.2746215
146,100,33.7245888,-118.2746247
146,100,33.7245884,-118.2746289
146,100,33.7245878,-118.2746304
146,100,33.7245874,-118.2746308
146,100,33.7245876,-118.2746306
146,100,33.7245869,-118.2746314
146,100,33.7245858,-118.2746339
146,100,33.7245854,-118.2746355
146,100,33.7245851,-118.2746372
146,100,33.7245839,-118.274637
146,100,33.7245838,-118.2746366
146,100,33.7245833,-118.2746325
146,100,33.7245826,-118.274631
146,100,33.7245816,-118.2746332
146,100,33.724581,-118.2746348
146,100,33.7245804,-118.2746335
146,100,33.7245802,-118.2746303
146,100,33.7245805,-118.2746278
